item_type,order_state,last_update_time,branch,customer,price
Cookies,Created,2006-09-05 18:02:36,331,1965,50
Cake,Created,1984-05-30 07:11:29,407,1164,500
Cake,Canceled,1974-10-24 10:58:19,511,1165,500
Cookies,Created,1984-10-03 10:25:34,972,1337,50
Muffins,Shipped,2023-05-14 05:58:46,377,1697,100
Cake,Created,1977-12-01 07:27:16,721,1900,500
Muffins,Shipped,1981-01-11 19:07:18,244,1240,100
Cake,Created,2004-04-16 00:23:39,888,1237,500
Cake,Canceled,1971-11-05 19:39:00,474,1417,500
Muffins,Canceled,1989-07-04 06:57:24,463,1328,100
Cookies,Delivered,2021-11-18 01:23:13,310,1105,50
Cookies,Created,2005-11-29 10:18:02,485,1303,50
Cookies,Canceled,1997-09-01 16:22:44,78,1997,50
Cookies,Delivered,2002-12-23 02:58:39,150,1893,50
Cake,Delivered,2012-06-15 00:25:16,601,1061,500
Cake,Delivered,2009-06-08 16:22:30,178,1616,500
Muffins,Delivered,2006-10-22 17:05:30,918,1100,100
Muffins,Canceled,1980-11-05 07:40:27,130,1829,100
Cake,Created,1997-07-23 13:08:09,749,1312,500
Muffins,Delivered,1976-04-14 14:27:15,843,1617,100
Cake,Canceled,1999-09-28 17:35:16,319,1131,500
Cookies,Delivered,1998-03-05 12:43:57,921,1783,50
Cake,Delivered,1982-05-29 22:22:27,967,1854,500
Cake,Shipped,2022-03-09 08:44:08,773,1984,500
Cookies,Created,2005-08-11 06:37:46,387,1274,50
Muffins,Shipped,1992-05-19 08:05:09,339,1349,100
Cookies,Delivered,2019-05-12 21:45:53,495,1954,50
Cake,Created,2022-10-10 04:27:50,124,1618,500
Cake,Canceled,1983-02-03 02:44:02,394,1694,500
Cake,Shipped,2017-08-14 22:42:00,342,1954,500
Cake,Shipped,1975-04-23 16:05:21,281,1481,500
Cookies,Created,1970-03-31 13:00:08,207,1319,50
Cookies,Shipped,1989-06-13 10:05:40,195,1844,50
Cake,Created,1987-04-04 15:02:18,962,1121,500
Cookies,Created,1978-04-07 15:20:34,356,1333,50
Cookies,Created,2003-01-20 19:23:14,68,1458,50
Cookies,Canceled,2013-10-16 02:40:57,96,1848,50
Cake,Delivered,1999-01-24 10:49:37,644,1201,500
Cake,Canceled,1973-04-08 03:42:10,416,1422,500
Cake,Delivered,1990-06-28 01:37:17,59,1169,500
Muffins,Shipped,1988-08-31 18:33:39,356,1541,100
Cookies,Canceled,1991-05-31 03:24:37,846,1183,50
Cake,Canceled,1992-12-07 11:22:44,881,1828,500
Muffins,Created,2010-07-30 15:29:16,953,1864,100
Cake,Canceled,1971-08-09 05:11:39,379,1340,500
Cookies,Shipped,1986-02-23 02:01:27,188,1792,50
Cake,Shipped,1989-02-14 13:05:51,1000,1073,500
Cookies,Delivered,2017-07-07 12:02:08,876,1797,50
Cake,Shipped,2006-10-22 17:03:42,447,1972,500
Cookies,Created,2015-07-19 10:30:07,281,1183,50
Muffins,Canceled,2007-08-25 20:41:55,873,1552,100
Muffins,Canceled,1996-03-18 08:17:12,796,1763,100
Cake,Delivered,2014-11-26 04:36:42,857,1808,500
Muffins,Canceled,1992-08-12 16:18:14,984,1731,100
Muffins,Created,1991-04-20 13:53:00,369,1405,100
Cake,Delivered,2017-03-03 11:10:05,571,1002,500
Cake,Created,1970-08-19 22:04:26,838,1474,500
Cake,Canceled,1977-11-01 03:12:50,884,1148,500
Cake,Shipped,1987-10-11 16:00:22,375,1867,500
Cake,Canceled,2004-10-04 23:09:24,311,1961,500
Cookies,Created,1995-04-30 12:33:53,834,1209,50
Cake,Canceled,2003-09-29 22:24:12,243,1543,500
Cookies,Delivered,1975-12-17 22:21:16,445,1433,50
Cake,Canceled,1970-01-22 08:07:50,205,1567,500
Cookies,Shipped,1988-07-24 18:27:03,108,1441,50
Cake,Created,1979-05-08 01:05:28,337,1703,500
Muffins,Delivered,1978-12-08 05:21:12,667,1140,100
Cookies,Canceled,2000-08-14 17:15:57,506,1563,50
Muffins,Delivered,2014-10-13 06:51:36,647,1533,100
Cake,Delivered,1973-08-09 07:46:52,729,1775,500
Cookies,Canceled,1994-08-16 23:44:18,444,1461,50
Cake,Created,2020-05-07 12:14:01,747,1606,500
Cake,Delivered,1979-03-28 23:37:08,456,1863,500
Cookies,Shipped,2000-01-29 12:45:24,910,1955,50
Cake,Canceled,1981-07-17 10:12:24,344,1194,500
Cake,Delivered,2005-07-19 03:52:43,904,1188,500
Cake,Shipped,2012-01-24 23:05:51,814,1642,500
Muffins,Delivered,2014-09-11 00:01:00,586,1839,100
Cake,Created,1993-11-15 23:49:07,65,1410,500
Cake,Canceled,1973-07-18 08:26:56,305,1262,500
Cake,Canceled,1981-10-11 07:39:08,475,1186,500
Muffins,Shipped,1978-10-31 04:56:36,781,1635,100
Cake,Shipped,1997-06-10 07:13:55,909,1048,500
Muffins,Delivered,1979-11-04 15:43:37,626,1786,100
Cake,Delivered,2007-08-26 17:22:51,425,1305,500
Muffins,Canceled,1977-01-14 20:13:29,261,1411,100
Cake,Canceled,1993-03-22 14:07:35,555,1925,500
Muffins,Created,1991-10-20 04:01:14,98,1974,100
Cake,Created,2007-12-15 04:44:05,888,1987,500
Cake,Canceled,2000-05-22 04:11:38,864,1125,500
Cookies,Canceled,1978-12-30 01:31:56,125,1194,50
Cake,Created,1978-05-20 22:08:29,8,1014,500
Cookies,Delivered,1984-06-04 01:37:31,964,1398,50
Muffins,Shipped,2000-12-18 11:20:11,231,1003,100
Muffins,Created,1984-10-27 10:44:24,388,1825,100
Cookies,Delivered,1988-01-07 05:04:25,846,1203,50
Cookies,Shipped,2013-08-31 07:29:55,718,1182,50
Cookies,Shipped,1993-07-12 23:49:10,428,1471,50
Cookies,Delivered,1971-12-14 05:43:19,443,1139,50
Cake,Delivered,1986-12-26 13:31:53,256,1327,500
Cookies,Created,1991-01-12 07:59:18,66,1590,50
Cookies,Shipped,1994-10-21 13:18:16,390,1960,50
Muffins,Canceled,1990-09-11 03:47:32,566,1829,100
Cookies,Canceled,2001-06-21 00:13:19,199,1722,50
Cake,Shipped,1992-04-06 02:44:07,495,1971,500
Cookies,Canceled,1994-07-20 00:49:18,831,1488,50
Cake,Canceled,2019-08-12 20:20:22,525,1805,500
Muffins,Delivered,1990-07-29 22:26:28,549,1488,100
Muffins,Created,2010-09-09 13:01:02,422,1546,100
Cookies,Delivered,1982-04-16 14:04:24,650,1035,50
Cookies,Canceled,1995-10-10 21:52:03,136,1048,50
Cake,Created,1991-02-23 20:19:27,489,1803,500
Muffins,Shipped,2002-05-09 23:27:00,338,1426,100
Muffins,Canceled,1974-07-09 06:00:24,556,1959,100
Cookies,Shipped,1971-05-02 23:00:44,824,1335,50
Cookies,Delivered,1974-09-17 11:15:48,230,1982,50
Cake,Delivered,1999-08-01 10:41:47,49,1873,500
Muffins,Canceled,1994-10-01 23:50:48,741,1249,100
Cookies,Created,1990-08-15 17:03:38,515,1244,50
Cookies,Created,2017-03-07 00:00:42,802,1765,50
Muffins,Created,2005-10-19 04:21:36,892,1355,100
Muffins,Shipped,1983-02-04 18:52:25,825,1957,100
Muffins,Delivered,1978-03-15 21:28:38,326,1571,100
Cookies,Delivered,1996-04-11 05:36:49,184,1556,50
Muffins,Shipped,1993-09-22 19:02:40,11,1283,100
Muffins,Canceled,1972-11-17 15:00:21,614,1085,100
Muffins,Canceled,1989-03-13 22:20:22,974,1142,100
Muffins,Shipped,1975-02-21 20:19:52,220,1059,100
Muffins,Created,1973-05-11 16:38:01,533,1272,100
Cookies,Shipped,1985-03-28 14:04:36,675,1330,50
Cookies,Delivered,2011-03-03 23:00:57,697,1591,50
Cake,Created,2000-08-11 15:17:02,973,1218,500
Muffins,Delivered,1998-09-28 09:33:29,956,1310,100
Muffins,Shipped,1979-01-25 04:59:57,317,1358,100
Cookies,Delivered,2008-10-09 12:41:34,806,1003,50
Cake,Created,1995-09-23 13:19:52,142,1803,500
Muffins,Created,2011-07-25 13:28:30,718,1873,100
Cookies,Shipped,1994-08-12 20:28:29,673,1686,50
Cake,Shipped,1974-04-15 16:36:36,741,1744,500
Cookies,Canceled,1984-09-15 15:21:16,748,1723,50
Muffins,Canceled,2005-02-15 10:46:18,44,1662,100
Muffins,Canceled,1991-05-30 09:43:50,720,1133,100
Muffins,Shipped,1984-06-10 07:25:47,176,1003,100
Cookies,Shipped,2017-09-11 06:04:20,442,1811,50
Cookies,Created,1996-03-12 23:11:05,940,1496,50
Cookies,Canceled,1992-11-22 21:10:57,5,1365,50
Muffins,Shipped,2019-02-07 05:43:44,503,1135,100
Cookies,Created,2022-07-12 10:12:07,143,1606,50
Cake,Shipped,2001-03-30 04:06:46,596,1699,500
Cake,Created,1994-11-12 03:38:07,187,1489,500
Cake,Canceled,2000-02-15 10:44:17,216,1926,500
Cake,Shipped,1979-07-18 08:13:40,109,1249,500
Muffins,Delivered,2014-11-01 19:48:29,93,1742,100
Cake,Delivered,1977-01-20 00:28:28,935,1308,500
Muffins,Shipped,1991-03-09 22:01:43,660,1484,100
Muffins,Canceled,2023-02-03 04:18:37,974,1735,100
Muffins,Created,2012-12-23 23:23:34,343,1467,100
Cake,Shipped,1973-06-23 19:01:27,175,1959,500
Cookies,Created,1990-10-13 12:42:21,940,1212,50
Cake,Canceled,1991-03-26 13:45:32,272,1345,500
Cake,Delivered,1987-07-31 05:39:19,7,1324,500
Muffins,Delivered,2021-05-27 09:10:05,175,1385,100
Cake,Canceled,1996-02-05 15:44:24,674,1880,500
Muffins,Created,1986-09-14 06:45:11,512,1483,100
Muffins,Delivered,1975-12-14 16:03:43,178,1040,100
Cookies,Delivered,2009-03-22 13:25:09,117,1699,50
Cookies,Shipped,1983-07-05 11:38:33,422,1520,50
Cake,Shipped,1999-12-06 22:51:40,670,1261,500
Cookies,Delivered,2006-02-06 16:22:23,318,1220,50
Cake,Created,1999-05-14 20:26:50,685,1068,500
Cake,Canceled,1970-07-20 14:02:58,389,1461,500
Muffins,Shipped,2019-10-30 16:23:54,326,1429,100
Cake,Created,2007-03-11 12:36:02,988,1840,500
Muffins,Shipped,2006-01-13 22:26:11,944,1183,100
Cake,Canceled,1997-08-13 10:05:48,658,1342,500
Cookies,Created,2008-05-27 23:28:56,30,1400,50
Cookies,Delivered,1985-03-29 09:00:25,256,1017,50
Muffins,Created,1985-08-27 19:39:38,83,1114,100
Cake,Shipped,1977-04-25 02:46:23,924,1860,500
Cake,Canceled,1972-09-14 13:50:18,759,1391,500
Cake,Delivered,2000-08-06 03:45:08,150,1829,500
Cake,Created,2012-04-01 19:38:00,716,1385,500
Cookies,Canceled,1983-07-21 17:12:28,601,1789,50
Cookies,Created,1974-09-07 00:51:02,284,1061,50
Cookies,Canceled,1973-01-28 07:53:48,875,1067,50
Cookies,Delivered,1994-06-23 01:42:55,597,1619,50
Cake,Delivered,1993-04-16 21:30:35,911,1228,500
Cake,Canceled,2000-10-08 07:12:41,553,1599,500
Muffins,Delivered,1985-12-13 05:40:36,347,1720,100
Muffins,Shipped,1982-02-07 21:49:30,180,1041,100
Cookies,Shipped,2011-08-11 11:04:48,323,1925,50
Muffins,Delivered,2012-03-27 03:04:13,217,1063,100
Cookies,Delivered,2007-07-02 08:43:40,828,1309,50
Muffins,Delivered,1997-08-30 06:53:52,324,1676,100
Cake,Shipped,2017-05-19 07:54:42,696,1860,500
Muffins,Created,2015-02-20 04:03:57,189,1479,100
Cake,Delivered,2011-06-03 20:04:35,182,1935,500
Muffins,Created,2018-06-13 10:05:47,266,1759,100
Cake,Shipped,2007-09-06 21:19:48,975,1738,500
Muffins,Delivered,2013-07-28 15:11:30,115,1829,100
Muffins,Canceled,1988-04-18 11:22:55,241,1398,100
Cake,Created,1996-12-29 12:50:52,509,1876,500
Cake,Delivered,1993-06-14 17:21:41,354,1020,500
Cookies,Delivered,1985-12-19 05:15:31,478,1231,50
Cake,Created,1994-08-07 00:08:03,570,1695,500
Cookies,Canceled,2014-03-06 16:08:35,954,1831,50
Cake,Canceled,2001-04-05 19:58:07,589,1978,500
Muffins,Delivered,1989-03-04 01:09:11,219,1670,100
Muffins,Canceled,2008-08-09 20:16:59,599,1753,100
Cookies,Created,1999-11-05 20:02:51,695,1702,50
Muffins,Delivered,1994-08-16 00:53:00,382,1272,100
Cake,Shipped,2011-03-10 23:48:05,875,1187,500
Cake,Canceled,1988-06-13 03:38:38,585,1752,500
Cookies,Canceled,1995-06-03 09:56:41,969,1461,50
Muffins,Canceled,1993-05-21 03:18:22,765,1126,100
Cookies,Shipped,2007-04-05 05:41:39,262,1329,50
Cake,Shipped,1970-02-20 00:17:32,287,1476,500
Cake,Delivered,2000-08-22 13:27:14,529,1317,500
Cake,Canceled,2022-07-01 16:03:59,732,1323,500
Cookies,Shipped,1999-01-29 20:04:58,418,1928,50
Cookies,Canceled,1979-12-24 09:41:58,744,1612,50
Cake,Created,2004-10-05 08:21:40,641,1555,500
Muffins,Created,2002-09-10 21:14:09,70,1848,100
Cake,Created,1984-02-20 22:40:51,330,1544,500
Cake,Created,1987-05-10 07:09:59,896,1954,500
Cookies,Delivered,1989-11-04 14:22:09,502,1847,50
Cake,Created,1988-11-19 05:38:51,692,1588,500
Muffins,Created,2014-05-14 06:38:50,4,1139,100
Muffins,Delivered,2004-11-29 03:51:57,744,1345,100
Muffins,Canceled,1971-12-21 03:31:05,602,1509,100
Cookies,Delivered,2012-05-26 23:21:15,903,1793,50
Cookies,Shipped,2013-02-11 21:32:28,1,1279,50
Cake,Delivered,2000-01-09 04:41:04,233,1652,500
Cookies,Shipped,2005-01-01 20:29:03,685,1380,50
Cake,Delivered,2023-07-22 05:44:32,516,1600,500
Cake,Created,2014-09-15 19:51:24,652,1254,500
Cookies,Canceled,2021-05-04 00:29:37,739,1362,50
Muffins,Delivered,1981-07-13 19:06:18,948,1590,100
Cake,Created,1975-08-25 09:06:43,399,1920,500
Cake,Created,2005-11-28 19:31:41,818,1506,500
Muffins,Canceled,2003-05-10 08:54:54,260,1373,100
Cake,Shipped,2018-02-26 11:49:21,304,1227,500
Cookies,Created,2002-07-24 13:49:49,169,1502,50
Cake,Shipped,2002-05-07 23:14:26,162,1031,500
Cake,Shipped,1991-12-16 06:01:22,492,1244,500
Cake,Delivered,2013-12-02 19:46:18,709,1826,500
Cookies,Created,1991-08-19 12:34:36,406,1131,50
Muffins,Canceled,1971-08-11 01:42:36,870,1807,100
Cake,Delivered,2013-11-25 01:33:36,262,1531,500
Muffins,Delivered,1972-01-28 06:32:42,719,1129,100
Cookies,Shipped,2017-11-22 20:34:14,71,1773,50
Cookies,Delivered,2016-10-31 01:46:10,992,1121,50
Cookies,Created,2020-02-04 16:50:49,130,1849,50
Cake,Delivered,1979-03-07 14:51:08,182,1527,500
Cookies,Delivered,1985-03-28 08:56:06,983,1116,50
Muffins,Delivered,1998-01-16 06:31:25,117,1032,100
Muffins,Canceled,1996-06-29 23:26:10,477,1017,100
Cake,Created,2006-12-03 05:01:16,976,1513,500
Cake,Delivered,1983-08-26 22:08:53,261,1329,500
Cake,Canceled,2010-09-25 07:23:31,862,1563,500
Cake,Delivered,2008-10-07 03:32:26,868,1963,500
Cake,Created,2006-11-24 03:33:51,2,1526,500
Cake,Canceled,1977-01-11 20:46:31,129,1707,500
Cookies,Created,2005-09-19 09:40:03,936,1129,50
Muffins,Delivered,2022-05-08 06:06:46,196,1817,100
Muffins,Created,2004-01-10 21:34:38,594,1149,100
Cookies,Created,2012-11-15 02:37:36,642,1052,50
Cake,Shipped,1995-03-20 23:41:06,904,1776,500
Cookies,Shipped,2008-05-21 22:05:35,37,1782,50
Muffins,Created,2019-01-31 13:48:35,771,1854,100
Cake,Delivered,2020-05-04 08:27:29,454,1144,500
Muffins,Shipped,1987-09-08 06:55:56,158,1675,100
Cookies,Shipped,1998-02-02 14:36:41,216,1255,50
Cake,Delivered,2020-02-22 23:29:12,198,1882,500
Muffins,Shipped,1974-11-08 07:53:27,436,1117,100
Muffins,Created,2014-05-10 02:15:48,222,1389,100
Cake,Canceled,2020-05-26 15:41:28,331,1036,500
Cake,Created,1988-05-28 17:39:16,931,1898,500
Muffins,Delivered,1984-12-07 03:05:21,743,1293,100
Muffins,Created,1992-06-24 14:16:33,502,1718,100
Cookies,Delivered,1982-04-30 02:56:50,886,1947,50
Cookies,Delivered,1990-02-02 01:27:34,922,1162,50
Cake,Created,2010-09-25 14:07:52,811,1579,500
Cookies,Delivered,2014-12-28 05:05:11,960,1207,50
Cookies,Shipped,1976-07-04 08:13:29,158,1835,50
Muffins,Shipped,1985-08-04 19:26:11,74,1065,100
Cookies,Shipped,1980-10-26 08:56:01,460,1243,50
Muffins,Delivered,1988-04-26 00:21:29,970,1070,100
Cake,Canceled,1973-07-31 16:05:58,396,1027,500
Muffins,Shipped,1991-01-01 03:06:16,362,1041,100
Cake,Delivered,1995-03-21 06:42:28,214,1356,500
Cake,Canceled,1993-03-11 15:44:04,314,1553,500
Cookies,Created,2011-07-21 16:15:40,735,1418,50
Cake,Canceled,1980-11-09 20:37:19,367,1359,500
Cake,Shipped,2021-10-23 15:30:14,31,1206,500
Muffins,Created,2002-06-07 07:42:20,795,1221,100
Muffins,Delivered,1995-01-31 04:51:13,123,1384,100
Muffins,Delivered,2014-05-28 10:31:28,170,1779,100
Cookies,Created,1971-10-24 19:35:12,308,1332,50
Cookies,Shipped,2016-09-11 02:46:24,406,1015,50
Muffins,Created,2021-12-12 01:17:02,1,1061,100
Cookies,Shipped,2005-08-16 21:43:49,130,1007,50
Muffins,Shipped,1978-10-26 07:55:47,781,1352,100
Cake,Delivered,1996-06-11 06:59:36,473,1877,500
Cake,Delivered,1992-07-27 00:46:48,23,1754,500
Cookies,Created,1984-02-14 05:21:37,793,1401,50
Cake,Delivered,2003-04-06 08:22:50,535,1850,500
Cookies,Canceled,2007-09-08 12:34:07,600,1353,50
Cookies,Canceled,1975-05-26 23:39:44,635,1935,50
Cake,Shipped,2001-07-06 11:58:50,492,1792,500
Cookies,Canceled,1974-04-09 18:15:36,920,1206,50
Muffins,Canceled,1996-12-07 22:15:40,561,1479,100
Muffins,Created,1983-10-14 15:45:45,227,1493,100
Cake,Delivered,1998-04-10 06:01:35,822,1473,500
Muffins,Canceled,1996-07-29 15:25:43,357,1572,100
Cookies,Created,1989-07-21 21:31:41,198,1412,50
Cookies,Delivered,2006-11-04 21:18:42,414,1546,50
Muffins,Shipped,1985-10-17 17:50:48,264,1205,100
Cake,Delivered,2012-04-18 11:49:13,260,1695,500
Cake,Created,2004-02-23 03:01:02,514,1531,500
Cake,Delivered,2021-09-24 20:24:13,55,1200,500
Muffins,Created,1975-11-24 21:16:32,300,1250,100
Cookies,Shipped,1972-03-26 01:46:51,754,1200,50
Cake,Created,1981-07-23 12:22:34,499,1184,500
Cake,Canceled,2001-06-01 12:33:21,322,1356,500
Muffins,Shipped,2009-04-26 19:43:00,552,1759,100
Cookies,Shipped,1993-06-30 23:43:52,268,1668,50
Muffins,Created,2017-02-08 15:12:34,299,1180,100
Cake,Created,1980-04-06 12:14:33,764,1075,500
Muffins,Created,2017-03-20 15:14:07,41,1055,100
Muffins,Shipped,1992-02-22 12:40:16,553,1081,100
Muffins,Delivered,2008-03-21 01:57:01,539,1518,100
Cake,Delivered,2016-10-12 09:32:59,351,1899,500
Muffins,Delivered,1970-06-21 11:19:13,576,1795,100
Cake,Canceled,1971-03-02 05:42:38,778,1709,500
Cake,Shipped,1987-06-08 13:33:06,589,1603,500
Cake,Created,1993-05-21 04:19:06,415,1502,500
Muffins,Shipped,1975-11-29 17:45:27,633,1450,100
Cake,Delivered,1995-01-11 01:39:21,346,1644,500
Cookies,Delivered,2002-05-29 21:57:21,80,1659,50
Muffins,Created,2015-11-11 11:50:44,507,1265,100
Muffins,Created,1978-02-08 14:34:19,262,1495,100
Muffins,Delivered,2001-10-26 04:45:00,825,1788,100
Cake,Canceled,2016-07-21 10:54:19,160,1998,500
Muffins,Canceled,1973-09-01 22:59:04,14,1357,100
Muffins,Shipped,1970-01-30 11:01:52,248,1269,100
Cake,Delivered,2013-03-16 15:50:16,715,1584,500
Cookies,Created,1978-11-22 18:08:18,216,1417,50
Muffins,Delivered,1975-06-03 07:44:07,1,1264,100
Cake,Created,1983-04-28 03:07:20,919,1482,500
Muffins,Created,2019-04-03 10:19:25,195,1092,100
Cake,Canceled,2021-02-07 13:52:55,271,1631,500
Cake,Shipped,1981-09-09 00:00:36,469,1416,500
Cookies,Created,1986-05-28 23:34:31,721,1204,50
Cookies,Canceled,2007-08-06 13:10:29,515,1934,50
Cake,Delivered,2006-09-21 16:36:15,574,1822,500
Muffins,Created,1988-04-19 15:49:39,531,1233,100
Cookies,Delivered,2013-11-02 14:14:33,9,1329,50
Cookies,Shipped,2000-06-18 16:23:50,244,1963,50
Muffins,Canceled,1988-07-28 02:36:18,920,1629,100
Muffins,Canceled,2017-03-18 10:10:42,624,1580,100
Cake,Delivered,1984-04-27 19:06:35,277,1543,500
Cake,Shipped,1997-04-23 07:46:30,932,1183,500
Cookies,Delivered,2013-07-08 21:21:26,297,1941,50
Muffins,Shipped,1999-11-01 06:03:58,803,1054,100
Cake,Canceled,1999-10-04 12:38:03,760,1958,500
Muffins,Canceled,1987-10-03 20:28:55,383,1782,100
Muffins,Shipped,1989-03-12 08:31:15,186,1382,100
Cookies,Shipped,1992-12-26 11:22:58,628,1874,50
Cookies,Shipped,2022-02-26 22:45:09,543,1566,50
Muffins,Delivered,1985-08-30 23:25:03,525,1682,100
Muffins,Shipped,1986-04-30 07:52:11,969,1369,100
Muffins,Created,1996-05-17 19:26:09,222,1459,100
Cake,Created,1996-10-27 15:09:30,904,1033,500
Cookies,Created,1985-07-15 02:11:15,587,1315,50
Cookies,Delivered,1975-08-14 06:11:28,528,1886,50
Cake,Shipped,2015-10-08 05:24:31,726,1135,500
Cake,Canceled,2008-09-01 20:22:41,929,1678,500
Cookies,Canceled,1994-04-28 13:26:57,33,1426,50
Cookies,Created,2023-08-26 18:41:53,161,1334,50
Cake,Created,2002-11-09 16:05:41,775,1050,500
Cake,Created,2004-07-19 18:19:00,532,1339,500
Cake,Delivered,1988-03-23 01:29:10,456,1786,500
Muffins,Created,1988-05-16 15:37:14,968,1352,100
Muffins,Created,2019-06-08 17:02:25,520,1913,100
Cake,Delivered,2009-06-18 03:28:07,26,1976,500
Cookies,Canceled,2015-03-22 12:31:33,459,1138,50
Cookies,Shipped,1991-05-07 04:20:23,663,1516,50
Muffins,Created,1997-05-18 16:54:37,635,1882,100
Cake,Canceled,2014-08-22 14:51:57,621,1988,500
Cookies,Created,1998-09-14 06:04:55,170,1728,50
Cookies,Shipped,1999-09-10 04:25:43,907,1642,50
Muffins,Delivered,2018-11-21 09:33:28,868,1300,100
Cookies,Canceled,1970-01-14 10:43:50,485,1648,50
Cake,Canceled,1979-06-01 03:20:32,623,1508,500
Cookies,Delivered,2022-12-24 06:00:36,326,1208,50
Muffins,Created,1983-04-26 20:57:25,797,1964,100
Cake,Canceled,1997-07-16 00:46:39,332,1577,500
Cookies,Delivered,2021-07-18 18:29:42,159,1492,50
Cookies,Created,2015-10-04 21:37:18,607,1210,50
Cookies,Canceled,1977-09-06 01:35:58,340,1162,50
Cookies,Canceled,2011-11-09 11:10:01,229,1620,50
Cookies,Created,1989-09-21 01:48:38,998,1224,50
Cake,Canceled,2002-05-27 06:11:10,203,1599,500
Cake,Delivered,1982-08-15 15:15:58,801,1442,500
Cookies,Shipped,1979-08-21 02:35:48,82,1210,50
Cake,Shipped,1988-06-19 14:07:51,705,1379,500
Cookies,Created,2016-10-11 14:02:18,886,1357,50
Cookies,Created,1978-02-04 12:36:57,771,1864,50
Cake,Canceled,1994-11-20 15:15:06,293,1003,500
Cookies,Delivered,2018-10-05 07:55:39,96,1243,50
Muffins,Created,1993-10-16 12:42:41,75,1425,100
Muffins,Canceled,2005-01-17 03:26:46,152,1580,100
Muffins,Canceled,2002-03-06 03:52:14,552,1835,100
Cake,Delivered,1998-09-30 09:54:51,535,1644,500
Cookies,Canceled,1980-11-06 00:01:35,410,1500,50
Cake,Shipped,2015-07-16 21:07:35,301,1167,500
Cookies,Created,1995-07-10 23:46:27,426,1788,50
Cake,Delivered,2018-09-06 10:57:07,463,1196,500
Cookies,Delivered,1989-09-24 11:47:00,805,1462,50
Muffins,Created,2012-11-03 12:37:19,393,1001,100
Muffins,Canceled,1972-03-20 06:06:26,403,1649,100
Cookies,Created,2020-09-10 13:20:36,550,1039,50
Muffins,Created,1973-11-11 17:38:54,39,1606,100
Cookies,Delivered,1983-05-17 17:04:59,40,1740,50
Cookies,Shipped,2005-01-19 20:54:40,601,1325,50
Cookies,Delivered,2017-05-24 14:35:27,49,1340,50
Cake,Delivered,1981-12-15 12:29:04,249,1350,500
Cake,Delivered,2020-01-25 20:29:49,928,1597,500
Cookies,Created,2011-09-22 14:29:44,484,1031,50
Cake,Canceled,2006-05-16 08:26:50,599,1127,500
Cake,Shipped,1990-02-28 15:43:40,492,1445,500
Cookies,Delivered,1991-09-16 08:30:59,576,1742,50
Cookies,Created,1977-03-05 05:25:02,487,1158,50
Muffins,Delivered,1995-05-25 06:49:19,327,1074,100
Muffins,Shipped,1991-03-17 08:39:14,230,1978,100
Cookies,Shipped,2012-06-17 18:17:44,432,1657,50
Cookies,Canceled,1975-05-07 07:40:56,259,1031,50
Cookies,Created,2008-07-04 08:51:06,868,1217,50
Cake,Delivered,1973-05-16 02:52:23,709,1705,500
Muffins,Created,1985-08-30 17:34:22,418,1473,100
Muffins,Canceled,1986-02-25 18:46:13,493,1510,100
Muffins,Delivered,1984-05-25 06:13:44,677,1814,100
Cookies,Created,2020-03-20 11:12:31,889,1101,50
Muffins,Shipped,1983-04-14 08:32:41,244,1064,100
Muffins,Delivered,2012-08-20 12:44:18,898,1849,100
Cookies,Shipped,1985-03-31 09:36:13,291,1170,50
Cake,Delivered,1995-06-02 02:05:58,510,1130,500
Cookies,Delivered,2008-09-12 23:21:21,138,1214,50
Muffins,Shipped,2011-03-29 19:27:00,138,1541,100
Cake,Shipped,2005-10-02 12:03:14,324,1452,500
Cookies,Created,2021-06-26 23:52:01,950,1271,50
Cookies,Created,2019-12-09 19:59:16,476,1278,50
